GroupName,ChartName,point_time,point_val,Batch_ID
Default,C,2025/3/10 00:45,2.370069448,TWAF531498
Default,C,2025/3/11 00:45,0.950097806,TWAF531498
Default,C,2025/3/12 00:45,1.262633858,TWAF531498
Default,C,2025/3/13 00:45,1.604216558,TWAF531498
Default,C,2025/3/14 00:45,1.390938275,TWAF531498
Default,C,2025/3/15 00:45,1.467509391,TWAF531498
Default,C,2025/3/16 00:45,1.815584555,TWAF531498
Default,C,2025/3/17 00:45,2.516346787,TWAF531498
Default,C,2025/3/18 00:45,1.873888644,TWAF531498
Default,C,2025/3/19 00:45,1.993615414,TWAF531498
Default,C,2025/3/20 00:45,0.823208788,TWAF531498
Default,C,2025/3/21 00:45,2.109801317,TWAF531498
Default,C,2025/3/22 00:45,1.155239727,TWAF531498
Default,C,2025/3/23 00:45,0.551302271,TWAF531498
Default,C,2025/3/24 00:45,0.572495471,TWAF531498
Default,C,2025/3/25 00:45,1.910953004,TWAF531498
Default,C,2025/3/26 00:45,1.531980282,TWAF531498
Default,C,2025/3/27 00:45,2.243438434,TWAF531498
Default,C,2025/3/28 00:45,0.507423521,TWAF531498
Default,C,2025/3/29 00:45,1.19641479,TWAF531498
Default,C,2025/3/30 00:45,0.793626067,TWAF531498
Default,C,2025/3/31 00:45,0.562851241,TWAF531498
Default,C,2025/4/1 00:45,1.454412336,TWAF531498
Default,C,2025/4/2 00:45,0.455447806,TWAF531498
Default,C,2025/4/3 00:45,0.881004939,TWAF531498
Default,C,2025/4/4 00:45,0.684014454,TWAF531498
