GroupName,ChartName,point_time,point_val,Batch_ID
Default,A,2025/3/10 00:45,1.932590106,TWAF531498
Default,A,2025/3/11 00:45,3.182261081,TWAF531498
Default,A,2025/3/12 00:45,3.098625197,TWAF531498
Default,A,2025/3/13 00:45,3.221899128,TWAF531498
Default,A,2025/3/14 00:45,3.83190896,TWAF531498
Default,A,2025/3/15 00:45,3.431976215,TWAF531498
Default,A,2025/3/16 00:45,3.856875603,TWAF531498
Default,A,2025/3/17 00:45,2.844347135,TWAF531498
Default,A,2025/3/18 00:45,3.002590966,TWAF531498
Default,A,2025/3/19 00:45,2.785940101,TWAF531498
Default,A,2025/3/20 00:45,2.886551797,TWAF531498
Default,A,2025/3/21 00:45,3.550085687,TWAF531498
Default,A,2025/3/22 00:45,2.405444601,TWAF531498
Default,A,2025/3/23 00:45,3.108676809,TWAF531498
Default,A,2025/3/24 00:45,3.681681683,TWAF531498
Default,A,2025/3/25 00:45,3.54732721,TWAF531498
Default,A,2025/3/26 00:45,3.207812136,TWAF531498
Default,A,2025/3/27 00:45,3.352683976,TWAF531498
Default,A,2025/3/28 00:45,2.172415438,TWAF531498
Default,A,2025/3/29 00:45,2.651664932,TWAF531498
Default,A,2025/3/30 00:45,3.432299969,TWAF531498
Default,A,2025/3/31 00:45,3.903760763,TWAF531498
Default,A,2025/4/1 00:45,2.970345355,TWAF531498
Default,A,2025/4/2 00:45,3.695951465,TWAF531498
Default,A,2025/4/3 00:45,2.389097961,TWAF531498
Default,A,2025/4/4 00:45,2.760194108,TWAF531498
