GroupName,ChartName,point_time,point_val,Batch_ID
Default,LPC_0.23,2025/3/10 00:45,78620,T4A01F9T
Default,LPC_0.23,2025/3/11 00:45,41157,T4A02F9T
Default,LPC_0.23,2025/3/12 00:45,73492,T4A03F9T
Default,LPC_0.23,2025/3/13 00:45,67918,T4B01F9T
Default,LPC_0.23,2025/3/14 00:45,61161,T4D01F9T
Default,LPC_0.23,2025/3/15 00:45,81794,T4D07F9T
Default,LPC_0.23,2025/3/16 00:45,64922,T4E01F9T
Default,LPC_0.23,2025/3/17 00:45,62664,T4E03F9T
Default,LPC_0.23,2025/3/18 00:45,100535,T4F01F9T
Default,LPC_0.23,2025/3/19 00:45,77207,T4G01F9T
Default,LPC_0.23,2025/3/20 00:45,56028,T4H01F9T
Default,LPC_0.23,2025/3/21 00:45,66719,T4J01F9T
Default,LPC_0.23,2025/3/22 00:45,55483,T4K01F9T
Default,LPC_0.23,2025/3/23 00:45,74177,T4L01F9T
Default,LPC_0.23,2025/3/24 00:45,76561,T4M01F9T
Default,LPC_0.23,2025/3/25 00:45,94024,T5A01F9T
Default,LPC_0.23,2025/3/26 00:45,90592,T5B01F9T
Default,LPC_0.23,2025/3/27 00:45,56132,T5C01F9T
Default,LPC_0.23,2025/3/28 00:45,70758,T5C03F9T
Default,LPC_0.23,2025/3/29 00:45,82568,T5D01F9T
