GroupName,ChartName,point_time,point_val,Batch_ID
Group1,Fe (ppb),2025/6/21 0:45,200,T4A01F9T
Group1,Fe (ppb),2025/6/21 0:45,200,T4A02F9T
Group1,Fe (ppb),2025/6/21 0:45,200,T4A03F9T
Group1,Fe (ppb),2025/6/21 0:45,200,T4B01F9T
Group1,Fe (ppb),2025/6/21 0:45,200,T4D01F9T
Group1,Fe (ppb),2025/6/21 0:45,200,T4D07F9T
Group1,Fe (ppb),2025/6/21 0:45,200,T4E01F9T
Group1,Fe (ppb),2025/6/21 0:45,200,T4E03F9T
Group1,Fe (ppb),2025/6/21 0:45,200,T4F01F9T
Group1,Fe (ppb),2025/6/21 0:45,200,T4G01F9T
Group1,Fe (ppb),2025/6/21 0:45,200,T4H01F9T
Group1,Fe (ppb),2025/6/21 0:45,200,T4J01F9T
Group1,Fe (ppb),2025/6/21 0:45,200,T4K01F9T
Group1,Fe (ppb),2025/6/21 0:45,200,T4L01F9T
Group1,Fe (ppb),2025/6/21 0:45,200,T4M01F9T
Group1,Fe (ppb),2025/6/21 0:45,200,T5A01F9T
Group1,Fe (ppb),2025/6/21 0:45,200,T5B01F9T
Group1,Fe (ppb),2025/6/21 0:45,200,T5C01F9T
Group1,Fe (ppb),2025/6/21 0:45,200,T5C03F9T
Group1,Fe (ppb),2025/6/21 0:45,200,T5D01F9T
