GroupName,ChartName,point_time,point_val,Batch_ID
Group1,LPC_0.29,2025/6/21 0:45,10917,T4A01F9T
Group1,LPC_0.29,2025/6/21 0:45,6506,T4A02F9T
Group1,LPC_0.29,2025/6/21 0:45,6613,T4A03F9T
Group1,LPC_0.29,2025/6/21 0:45,8066,T4B01F9T
Group1,LPC_0.29,2025/6/21 0:45,9068,T4D01F9T
Group1,LPC_0.29,2025/6/21 0:45,8838,T4D07F9T
Group1,LPC_0.29,2025/6/21 0:45,6199,T4E01F9T
Group1,LPC_0.29,2025/6/21 0:45,3014,T4E03F9T
Group1,LPC_0.29,2025/6/21 0:45,8062,T4F01F9T
Group1,LPC_0.29,2025/6/21 0:45,8496,T4G01F9T
Group1,LPC_0.29,2025/6/21 0:45,2713,T4H01F9T
Group1,LPC_0.29,2025/6/21 0:45,4636,T4J01F9T
Group1,LPC_0.29,2025/6/21 0:45,3859,T4K01F9T
Group1,LPC_0.29,2025/6/21 0:45,4045,T4L01F9T
Group1,LPC_0.29,2025/6/21 0:45,11184,T4M01F9T
Group1,LPC_0.29,2025/6/21 0:45,15414,T5A01F9T
Group1,LPC_0.29,2025/6/21 0:45,5491,T5B01F9T
Group1,LPC_0.29,2025/6/21 0:45,8694,T5C01F9T
Group1,LPC_0.29,2025/6/21 0:45,8185,T5C03F9T
Group1,LPC_0.29,2025/6/21 0:45,5583,T5D01F9T
